action,commitment_debt_after,fce_increment,policy_config_id,policy_name,split,true_progress_increment,verifier_queue_after,event_index,cumulative_fce,cumulative_progress,claim_id,decision_score,deferred,delivered,downgraded_actionability,episode_id,hidden_fields_excluded,observed_feedback_delay,online_features_json,progress_deficit_after,regime,rejected,resource_reservation_waste,role,slot
send_actionable,32.95887706,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.661485,0.0,64,32.30144,7.722493000000001,verifier_scarce::uav_rerouting-0-016,1.45406284,False,True,False,verifier_scarce::uav_rerouting::seed0,True,5.0,"{""claim_type"": ""queue_state"", ""clpd_predicted_delta_c"": 0.982544, ""clpd_predicted_fce"": 0.370609, ""clpd_predicted_progress"": 1.174734, ""clpd_predicted_verifier_arrival"": 0.0, ""commitment_debt"": 32.958877, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.2407, ""estimated_fanout"": 1.8547, ""estimated_irreversibility"": 0.35, ""estimated_progress_demand"": 0.328597, ""estimated_progress_service"": 1.174734, ""estimated_utility_if_true"": 1.603505, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.7992, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 16, ""slots_to_deadline"": 3, ""template_id"": ""uav_rerouting"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.0}",0.0,verifier_scarce,False,0.0,planner,16.0
send_informational_only,33.527783,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.211926,0.25,68,32.30144,9.632126000000001,verifier_scarce::uav_rerouting-0-017,0.62049827,False,True,True,verifier_scarce::uav_rerouting::seed0,True,5.0,"{""claim_type"": ""channel_quality"", ""clpd_predicted_delta_c"": 0.207169, ""clpd_predicted_fce"": 0.046827, ""clpd_predicted_progress"": 0.376307, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 33.527783, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.2413, ""estimated_fanout"": 1.5922, ""estimated_irreversibility"": 0.15, ""estimated_progress_demand"": 0.11061, ""estimated_progress_service"": 0.376307, ""estimated_utility_if_true"": 0.9341349999999999, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.4619, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 17, ""slots_to_deadline"": 3, ""template_id"": ""uav_rerouting"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,17.0
send_informational_only,34.20645431,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.20476775,0.25,72,32.30144,10.838787500000002,verifier_scarce::uav_rerouting-0-018,0.36177828,False,True,True,verifier_scarce::uav_rerouting::seed0,True,5.0,"{""claim_type"": ""node_availability"", ""clpd_predicted_delta_c"": 0.271184, ""clpd_predicted_fce"": 0.068532, ""clpd_predicted_progress"": 0.327267, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 34.206454, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.1318, ""estimated_fanout"": 1.3369, ""estimated_irreversibility"": 0.8205, ""estimated_progress_demand"": 0.096321, ""estimated_progress_service"": 0.327267, ""estimated_utility_if_true"": 0.7797599999999999, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.4625, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 18, ""slots_to_deadline"": 3, ""template_id"": ""uav_rerouting"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,18.0
send_informational_only,34.87830044,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.23768525000000001,0.25,76,32.30144,11.902075000000002,verifier_scarce::uav_rerouting-0-019,0.63776122,False,True,True,verifier_scarce::uav_rerouting::seed0,True,5.0,"{""claim_type"": ""resource_demand"", ""clpd_predicted_delta_c"": 0.221069, ""clpd_predicted_fce"": 0.045121, ""clpd_predicted_progress"": 0.391323, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 34.8783, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.1084, ""estimated_fanout"": 1.3533, ""estimated_irreversibility"": 0.3, ""estimated_progress_demand"": 0.136764, ""estimated_progress_service"": 0.391323, ""estimated_utility_if_true"": 0.924445, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.5492, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 19, ""slots_to_deadline"": 3, ""template_id"": ""uav_rerouting"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,19.0
send_actionable,36.48422588,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.48203,1.0,80,32.30144,13.482295500000003,verifier_scarce::uav_rerouting-0-020,1.25648856,False,True,False,verifier_scarce::uav_rerouting::seed0,True,5.0,"{""claim_type"": ""verification_status"", ""clpd_predicted_delta_c"": 0.850342, ""clpd_predicted_fce"": 0.077381, ""clpd_predicted_progress"": 0.998289, ""clpd_predicted_verifier_arrival"": 1.0, ""commitment_debt"": 36.484226, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.091, ""estimated_fanout"": 2.5812, ""estimated_irreversibility"": 0.35, ""estimated_progress_demand"": 0.297829, ""estimated_progress_service"": 0.998289, ""estimated_utility_if_true"": 1.0311299999999999, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.8524, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 20, ""slots_to_deadline"": 3, ""template_id"": ""uav_rerouting"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 1.0}",0.0,verifier_scarce,False,0.0,planner,20.0
send_informational_only,35.98352013,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.21218725,0.25,84,32.30144,14.845759250000004,verifier_scarce::uav_rerouting-0-021,0.57993993,False,True,True,verifier_scarce::uav_rerouting::seed0,True,6.0,"{""claim_type"": ""observation_freshness"", ""clpd_predicted_delta_c"": 0.25005, ""clpd_predicted_fce"": 0.091221, ""clpd_predicted_progress"": 0.412428, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 35.98352, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.3372, ""estimated_fanout"": 2.0762, ""estimated_irreversibility"": 0.25, ""estimated_progress_demand"": 0.215711, ""estimated_progress_service"": 0.412428, ""estimated_utility_if_true"": 1.062765, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.8219, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 21, ""slots_to_deadline"": 3, ""template_id"": ""uav_rerouting"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,21.0
send_informational_only,36.7785775,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.25921225000000003,0.0,88,32.30144,16.231638250000003,verifier_scarce::uav_rerouting-0-022,0.6167695,False,True,True,verifier_scarce::uav_rerouting::seed0,True,5.0,"{""claim_type"": ""priority"", ""clpd_predicted_delta_c"": 0.286949, ""clpd_predicted_fce"": 0.073935, ""clpd_predicted_progress"": 0.429351, ""clpd_predicted_verifier_arrival"": 0.0, ""commitment_debt"": 36.778578, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.1758, ""estimated_fanout"": 1.9549, ""estimated_irreversibility"": 0.5875, ""estimated_progress_demand"": 0.193825, ""estimated_progress_service"": 0.429351, ""estimated_utility_if_true"": 1.039775, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.7094, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 22, ""slots_to_deadline"": 3, ""template_id"": ""uav_rerouting"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.0}",0.0,verifier_scarce,False,0.0,planner,22.0
send_informational_only,37.20901138,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.2561295,0.25,92,32.30144,17.665848500000003,verifier_scarce::uav_rerouting-0-023,0.7885319,False,True,True,verifier_scarce::uav_rerouting::seed0,True,5.0,"{""claim_type"": ""dependency"", ""clpd_predicted_delta_c"": 0.20287, ""clpd_predicted_fce"": 0.057033, ""clpd_predicted_progress"": 0.449116, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 37.209011, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.2394, ""estimated_fanout"": 1.4983, ""estimated_irreversibility"": 0.35, ""estimated_progress_demand"": 0.168051, ""estimated_progress_service"": 0.449116, ""estimated_utility_if_true"": 1.114065, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.588, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 23, ""slots_to_deadline"": 3, ""template_id"": ""uav_rerouting"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,23.0
send_actionable,38.70448125,0.8731,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,1.0,96,33.17454,18.792410750000005,verifier_scarce::edge_reservation-0-000,1.7916738300000001,False,True,False,verifier_scarce::edge_reservation::seed0,True,6.0,"{""claim_type"": ""compute_demand"", ""clpd_predicted_delta_c"": 0.478814, ""clpd_predicted_fce"": 0.203496, ""clpd_predicted_progress"": 1.070864, ""clpd_predicted_verifier_arrival"": 1.0, ""commitment_debt"": 38.704481, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.425, ""estimated_fanout"": 1.5375, ""estimated_irreversibility"": 0.25, ""estimated_progress_demand"": 0.218172, ""estimated_progress_service"": 1.070864, ""estimated_utility_if_true"": 1.25799, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.5821, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 24, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 1.0}",0.0,verifier_scarce,False,0.0,planner,24.0
send_actionable,41.0430535,1.2566,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,1.0,100,35.81871999999999,18.792410750000005,verifier_scarce::edge_reservation-0-001,1.2432673,False,True,False,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""model_availability"", ""clpd_predicted_delta_c"": 0.465324, ""clpd_predicted_fce"": 0.261, ""clpd_predicted_progress"": 0.907879, ""clpd_predicted_verifier_arrival"": 1.0, ""commitment_debt"": 41.043053, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.5609, ""estimated_fanout"": 1.5747, ""estimated_irreversibility"": 0.15, ""estimated_progress_demand"": 0.251537, ""estimated_progress_service"": 0.907879, ""estimated_utility_if_true"": 1.129645, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.7916, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 25, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 1.0}",0.0,verifier_scarce,False,0.0,planner,25.0
send_informational_only,41.659429,0.22590000000000002,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,0.25,104,37.86053999999999,18.792410750000005,verifier_scarce::edge_reservation-0-002,0.44699738,False,True,True,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""channel_quality"", ""clpd_predicted_delta_c"": 0.201322, ""clpd_predicted_fce"": 0.064648, ""clpd_predicted_progress"": 0.339198, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 41.659429, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.5752, ""estimated_fanout"": 2.0413, ""estimated_irreversibility"": 0.3, ""estimated_progress_demand"": 0.136829, ""estimated_progress_service"": 0.339198, ""estimated_utility_if_true"": 1.0919299999999998, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.6339, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 26, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,26.0
send_informational_only,41.72247863,0.28312000000000004,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,0.25,108,39.4415,18.792410750000005,verifier_scarce::edge_reservation-0-003,0.32243101,False,True,True,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""queue_state"", ""clpd_predicted_delta_c"": 0.300062, ""clpd_predicted_fce"": 0.095681, ""clpd_predicted_progress"": 0.368338, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 41.722479, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.675, ""estimated_fanout"": 2.4007, ""estimated_irreversibility"": 0.25, ""estimated_progress_demand"": 0.157327, ""estimated_progress_service"": 0.368338, ""estimated_utility_if_true"": 1.09877, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.6712, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 27, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,27.0
send_informational_only,41.7357325,0.26296,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,0.25,112,41.07215999999999,18.792410750000005,verifier_scarce::edge_reservation-0-004,0.48975941,False,True,True,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""priority"", ""clpd_predicted_delta_c"": 0.206825, ""clpd_predicted_fce"": 0.075927, ""clpd_predicted_progress"": 0.362647, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 41.735733, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.5873, ""estimated_fanout"": 1.0748, ""estimated_irreversibility"": 0.25, ""estimated_progress_demand"": 0.123857, ""estimated_progress_service"": 0.362647, ""estimated_utility_if_true"": 1.1633699999999998, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.5367, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 28, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,28.0
send_informational_only,42.22189263,0.11824000000000001,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,0.25,116,43.38205999999999,18.792410750000005,verifier_scarce::edge_reservation-0-005,0.8542279500000001,False,True,True,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""verification_status"", ""clpd_predicted_delta_c"": 0.17212, ""clpd_predicted_fce"": 0.038306, ""clpd_predicted_progress"": 0.460055, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 42.221893, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.6149, ""estimated_fanout"": 2.2088, ""estimated_irreversibility"": 0.2, ""estimated_progress_demand"": 0.181981, ""estimated_progress_service"": 0.460055, ""estimated_utility_if_true"": 1.1787599999999998, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.6216, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 29, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,29.0
send_actionable,45.61297525,1.8708,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,1.0,120,47.03312,18.792410750000005,verifier_scarce::edge_reservation-0-006,1.39303131,False,True,False,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""token_demand"", ""clpd_predicted_delta_c"": 0.586351, ""clpd_predicted_fce"": 0.436011, ""clpd_predicted_progress"": 1.165867, ""clpd_predicted_verifier_arrival"": 1.0, ""commitment_debt"": 45.612975, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.7436, ""estimated_fanout"": 2.2999, ""estimated_irreversibility"": 0.25, ""estimated_progress_demand"": 0.325708, ""estimated_progress_service"": 1.165867, ""estimated_utility_if_true"": 1.57605, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.7982, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 30, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 1.0}",0.0,verifier_scarce,False,0.0,planner,30.0
send_actionable,48.69334569,1.3166,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,1.0,124,50.926140000000004,18.792410750000005,verifier_scarce::edge_reservation-0-007,1.3722090900000001,False,True,False,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""cache_state"", ""clpd_predicted_delta_c"": 0.474571, ""clpd_predicted_fce"": 0.33704, ""clpd_predicted_progress"": 1.050871, ""clpd_predicted_verifier_arrival"": 1.0, ""commitment_debt"": 48.693346, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.7102, ""estimated_fanout"": 1.6429, ""estimated_irreversibility"": 0.15, ""estimated_progress_demand"": 0.208692, ""estimated_progress_service"": 1.050871, ""estimated_utility_if_true"": 1.3984949999999998, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.5674, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 31, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 1.0}",0.0,verifier_scarce,False,0.0,planner,31.0
send_informational_only,48.68361888,0.20884000000000003,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,0.25,128,52.10864000000001,18.792410750000005,verifier_scarce::edge_reservation-0-008,0.85111136,False,True,True,verifier_scarce::edge_reservation::seed0,True,6.0,"{""claim_type"": ""deadline"", ""clpd_predicted_delta_c"": 0.210721, ""clpd_predicted_fce"": 0.072165, ""clpd_predicted_progress"": 0.508255, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 48.683619, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.4209, ""estimated_fanout"": 1.8454, ""estimated_irreversibility"": 0.25, ""estimated_progress_demand"": 0.261044, ""estimated_progress_service"": 0.508255, ""estimated_utility_if_true"": 1.5460299999999998, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.8071, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 32, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,32.0
send_informational_only,48.94125025,0.1295,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,0.25,132,53.88336000000001,18.792410750000005,verifier_scarce::edge_reservation-0-009,0.5793358200000001,False,True,True,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""node_availability"", ""clpd_predicted_delta_c"": 0.205466, ""clpd_predicted_fce"": 0.073221, ""clpd_predicted_progress"": 0.410021, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 48.94125, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.532, ""estimated_fanout"": 1.1603, ""estimated_irreversibility"": 0.15, ""estimated_progress_demand"": 0.129078, ""estimated_progress_service"": 0.410021, ""estimated_utility_if_true"": 1.31119, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.4947, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 33, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,33.0
send_informational_only,49.32871356,0.26408000000000004,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,0.25,136,55.66514000000001,18.792410750000005,verifier_scarce::edge_reservation-0-010,0.74268109,False,True,True,verifier_scarce::edge_reservation::seed0,True,7.0,"{""claim_type"": ""dependency"", ""clpd_predicted_delta_c"": 0.19362, ""clpd_predicted_fce"": 0.077067, ""clpd_predicted_progress"": 0.464693, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 49.328714, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.6012, ""estimated_fanout"": 2.3782, ""estimated_irreversibility"": 0.25, ""estimated_progress_demand"": 0.238907, ""estimated_progress_service"": 0.464693, ""estimated_utility_if_true"": 1.52399, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.8079, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 34, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,34.0
send_actionable,50.70697938,0.552,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.0,1.0,140,58.28294000000001,18.792410750000005,verifier_scarce::edge_reservation-0-011,1.20256387,False,True,False,verifier_scarce::edge_reservation::seed0,True,8.0,"{""claim_type"": ""resource_price"", ""clpd_predicted_delta_c"": 0.270988, ""clpd_predicted_fce"": 0.208308, ""clpd_predicted_progress"": 0.801138, ""clpd_predicted_verifier_arrival"": 1.0, ""commitment_debt"": 50.706979, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.7687, ""estimated_fanout"": 1.0297, ""estimated_irreversibility"": 0.15, ""estimated_progress_demand"": 0.212289, ""estimated_progress_service"": 0.801138, ""estimated_utility_if_true"": 1.096015, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.7571, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 35, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 1.0}",0.0,verifier_scarce,False,0.0,planner,35.0
send_informational_only,51.17041444,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.32118075,0.25,144,60.27396,19.113591500000005,verifier_scarce::edge_reservation-0-012,1.2121294,False,True,True,verifier_scarce::edge_reservation::seed0,True,6.0,"{""claim_type"": ""compute_demand"", ""clpd_predicted_delta_c"": 0.190572, ""clpd_predicted_fce"": 0.057471, ""clpd_predicted_progress"": 0.625563, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 51.170414, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.3428, ""estimated_fanout"": 1.0672, ""estimated_irreversibility"": 0.2131, ""estimated_progress_demand"": 0.322608, ""estimated_progress_service"": 0.625563, ""estimated_utility_if_true"": 1.6155699999999997, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.8104, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 36, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,36.0
send_informational_only,51.84159594,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.27760425,0.25,148,60.27396,20.909476250000004,verifier_scarce::edge_reservation-0-013,0.83611751,False,True,True,verifier_scarce::edge_reservation::seed0,True,6.0,"{""claim_type"": ""model_availability"", ""clpd_predicted_delta_c"": 0.236848, ""clpd_predicted_fce"": 0.076882, ""clpd_predicted_progress"": 0.534689, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 51.841596, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.3328, ""estimated_fanout"": 1.5959, ""estimated_irreversibility"": 0.2497, ""estimated_progress_demand"": 0.262984, ""estimated_progress_service"": 0.534689, ""estimated_utility_if_true"": 1.37541, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.7729, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 37, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,37.0
send_informational_only,52.40250081,0.0,clpd_cfg016,commitment_lattice_primal_dual,test_ood_network,0.29913125,0.25,152,60.27396,22.520918500000004,verifier_scarce::edge_reservation-0-014,0.45766636,False,True,True,verifier_scarce::edge_reservation::seed0,True,5.0,"{""claim_type"": ""channel_quality"", ""clpd_predicted_delta_c"": 0.226959, ""clpd_predicted_fce"": 0.036054, ""clpd_predicted_progress"": 0.36666, ""clpd_predicted_verifier_arrival"": 0.25, ""commitment_debt"": 52.402501, ""contact_window_remaining"": 4, ""estimated_false_risk"": 0.1223, ""estimated_fanout"": 2.2634, ""estimated_irreversibility"": 0.35, ""estimated_progress_demand"": 0.184633, ""estimated_progress_service"": 0.36666, ""estimated_utility_if_true"": 1.1634649999999997, ""link_quality"": 0.64, ""message_age"": 0, ""packet_capacity"": 16, ""priority"": 0.7913, ""progress_deficit"": 0.0, ""regime"": ""verifier_scarce"", ""resource_utilization"": 0.68, ""role"": ""planner"", ""slot"": 38, ""slots_to_deadline"": 3, ""template_id"": ""edge_reservation"", ""verifier_capacity"": 2.5, ""verifier_queue_length"": 0.25}",0.0,verifier_scarce,False,0.0,planner,38.0
